sofifa_id,player_url,short_name,age,weight_kg,nationality,club,overall,player_positions,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,team_position,team_jersey_number,contract_valid_until,nation_position,nation_jersey_number,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning
144429,https://sofifa.com/player/144429/oscar-wendt/20/159586,O. Wendt,33,82,Sweden,Borussia MÃ¶nchengladbach,76,"LB, LM",Left,2,3,3,Medium/Medium,LB,17.0,2020.0,,,70.0,62.0,74.0,73.0,74.0,70.0,,,,,,
146758,https://sofifa.com/player/146758/roberto-soldado-rillo/20/159586,Soldado,34,74,Spain,Granada CF,76,ST,Right,3,4,3,High/Low,ST,9.0,2020.0,,,57.0,77.0,71.0,72.0,43.0,68.0,,,,,,
147006,https://sofifa.com/player/147006/diego-castro-gimenez/20/159586,Diego Castro,36,71,Spain,Perth Glory,76,"CAM, LW",Right,2,4,4,High/Low,CAM,17.0,2020.0,,,63.0,72.0,72.0,80.0,44.0,58.0,,,,,,
150418,https://sofifa.com/player/150418/mario-gomez/20/159586,M. GÃ³mez,33,89,Germany,VfB Stuttgart,76,ST,Right,3,4,3,Medium/Medium,RS,27.0,2020.0,,,58.0,75.0,59.0,67.0,35.0,75.0,,,,,,
152879,https://sofifa.com/player/152879/mark-noble/20/159586,M. Noble,32,76,England,West Ham United,76,"CM, CDM",Right,2,3,3,High/High,RCM,16.0,2021.0,,,41.0,67.0,76.0,73.0,72.0,70.0,,,,,,
152912,https://sofifa.com/player/152912/jose-sand/20/159586,J. Sand,38,82,Argentina,Club AtlÃ©tico LanÃºs,76,ST,Right,1,4,3,High/Low,ST,9.0,2020.0,,,46.0,79.0,61.0,65.0,36.0,74.0,,,,,,
152996,https://sofifa.com/player/152996/per-ciljan-skjelbred/20/159586,P. Skjelbred,32,73,Norway,Hertha BSC,76,"CDM, CM",Right,2,3,3,High/High,SUB,3.0,2020.0,,,58.0,46.0,71.0,76.0,71.0,72.0,,,,,,
152999,https://sofifa.com/player/152999/rodrigo-palacio/20/159586,R. Palacio,37,70,Argentina,Bologna,76,"ST, CAM",Right,2,3,4,High/High,ST,24.0,2020.0,,,74.0,71.0,72.0,82.0,46.0,65.0,,,,,,
154950,https://sofifa.com/player/154950/yuriy-zhirkov/20/159586,Y. Zhirkov,35,75,Russia,Russia,76,"LB, LM",Left,2,2,4,High/Medium,,,,LWB,18.0,75.0,69.0,75.0,77.0,75.0,71.0,,,,,,
155887,https://sofifa.com/player/155887/michael-bradley/20/159586,M. Bradley,31,79,United States,Toronto FC,76,"CDM, CM",Right,2,3,2,Medium/Medium,RDM,4.0,2019.0,CDM,4.0,58.0,62.0,75.0,72.0,69.0,76.0,,,,,,
155946,https://sofifa.com/player/155946/robert-snodgrass/20/159586,R. Snodgrass,31,82,Scotland,West Ham United,76,"RM, CM",Left,2,3,3,High/Medium,SUB,11.0,2021.0,,,61.0,74.0,77.0,76.0,47.0,71.0,,,,,,
155984,https://sofifa.com/player/155984/markel-bergara-larranaga/20/159586,Markel Bergara,33,78,Spain,Getafe CF,76,"CDM, CM",Right,1,3,3,Medium/Medium,SUB,5.0,2020.0,,,42.0,64.0,72.0,65.0,73.0,72.0,,,,,,
158138,https://sofifa.com/player/158138/aaron-hunt/20/159586,A. Hunt,32,73,Germany,Hamburger SV,76,"CAM, CM, RM",Left,2,3,3,Medium/Medium,LCM,14.0,2020.0,,,65.0,73.0,75.0,76.0,44.0,63.0,,,,,,
158942,https://sofifa.com/player/158942/leonardo-de-matos-cruz/20/159586,LÃ©o Matos,33,81,Brazil,PAOK,76,"RB, LB, RM",Right,1,3,4,High/Medium,RB,3.0,2021.0,,,84.0,69.0,71.0,75.0,72.0,76.0,,,,,,
162220,https://sofifa.com/player/162220/sinan-bolat/20/159586,S. Bolat,30,83,Turkey,Royal Antwerp FC,76,GK,Right,1,3,1,Medium/Medium,GK,1.0,2020.0,SUB,1.0,,,,,,,70.0,79.0,77.0,78.0,43.0,75.0
162280,https://sofifa.com/player/162280/adrian-mierzejewski/20/159586,A. Mierzejewski,32,73,Poland,Chongqing Dangdai Lifan FC SWM Team,76,"CAM, CF",Left,2,4,4,High/Medium,LCM,9.0,2024.0,,,73.0,74.0,73.0,77.0,45.0,73.0,,,,,,
162329,https://sofifa.com/player/162329/karim-el-ahmadi/20/159586,K. El Ahmadi,34,71,Morocco,Al Ittihad,76,"CDM, CM",Right,2,2,3,Medium/Medium,CM,20.0,2020.0,,,62.0,62.0,71.0,73.0,71.0,77.0,,,,,,
163301,https://sofifa.com/player/163301/jonathan-orozco/20/159586,J. Orozco,33,81,Mexico,Santos Laguna,76,GK,Right,2,3,1,Medium/Medium,GK,1.0,2024.0,SUB,1.0,,,,,,,76.0,71.0,82.0,76.0,60.0,77.0
163699,https://sofifa.com/player/163699/stephane-sessegnon/20/159586,S. SessÃ¨gnon,35,72,Benin,GenÃ§lerbirliÄi SK,76,CAM,Right,2,3,4,Medium/Medium,CAM,10.0,2024.0,,,74.0,71.0,75.0,79.0,60.0,72.0,,,,,,
163925,https://sofifa.com/player/163925/alessandro-diamanti/20/159586,A. Diamanti,36,75,Italy,Western United FC,76,"CAM, CF",Left,2,2,4,High/Medium,CAM,23.0,2020.0,,,64.0,70.0,78.0,79.0,33.0,60.0,,,,,,
167514,https://sofifa.com/player/167514/dusan-basta/20/159586,D. Basta,34,72,Serbia,Lazio,76,"RB, RM",Right,2,3,3,High/High,RES,8.0,2024.0,,,69.0,66.0,70.0,74.0,76.0,70.0,,,,,,
167669,https://sofifa.com/player/167669/federico-higuain/20/159586,F. HiguaÃ­n,34,75,Argentina,Columbus Crew SC,76,CAM,Right,1,4,3,Medium/Medium,CAM,10.0,2020.0,,,56.0,71.0,78.0,74.0,49.0,61.0,,,,,,
167959,https://sofifa.com/player/167959/marcelo-grohe/20/159586,Marcelo Grohe,32,81,Brazil,Al Ittihad,76,GK,Right,2,2,1,Medium/Medium,RES,34.0,2022.0,,,,,,,,,75.0,73.0,67.0,79.0,37.0,77.0
168326,https://sofifa.com/player/168326/salvatore-bocchetti/20/159586,S. Bocchetti,32,86,Italy,Hellas Verona,76,CB,Left,2,2,2,Medium/High,LCB,40.0,2021.0,,,66.0,51.0,55.0,61.0,76.0,79.0,,,,,,
169181,https://sofifa.com/player/169181/kenneth-vermeer/20/159586,K. Vermeer,33,78,Netherlands,Feyenoord,76,GK,Right,2,4,1,Medium/Medium,GK,1.0,2020.0,,,,,,,,,78.0,68.0,66.0,81.0,57.0,76.0
169706,https://sofifa.com/player/169706/jack-cork/20/159586,J. Cork,30,75,England,Burnley,76,CM,Right,2,4,3,Medium/High,LCM,4.0,2021.0,,,47.0,62.0,73.0,71.0,76.0,80.0,,,,,,
169792,https://sofifa.com/player/169792/jay-rodriguez/20/159586,J. Rodriguez,29,84,England,Burnley,76,"ST, LW",Right,2,4,3,High/Medium,SUB,19.0,2021.0,,,72.0,74.0,68.0,72.0,41.0,68.0,,,,,,
170369,https://sofifa.com/player/170369/giovani-dos-santos/20/159586,G. dos Santos,30,71,Mexico,Club AmÃ©rica,76,"CAM, ST",Left,3,4,4,High/Low,CAM,10.0,2020.0,,,84.0,73.0,73.0,79.0,33.0,51.0,,,,,,
171972,https://sofifa.com/player/171972/james-mcarthur/20/159586,J. McArthur,31,66,Scotland,Crystal Palace,76,"CM, RM",Right,1,3,3,High/High,LCM,18.0,2020.0,,,60.0,65.0,72.0,73.0,71.0,75.0,,,,,,
172018,https://sofifa.com/player/172018/jonatan-maidana/20/159586,J. Maidana,33,80,Argentina,Deportivo Toluca,76,CB,Right,1,3,2,Medium/Medium,CB,5.0,2024.0,,,45.0,37.0,63.0,50.0,75.0,80.0,,,,,,
172290,https://sofifa.com/player/172290/david-zurutuza/20/159586,D. Zurutuza,32,79,France,Real Sociedad,76,"CM, CDM",Right,1,5,4,Medium/Medium,SUB,17.0,2020.0,,,56.0,70.0,74.0,76.0,68.0,65.0,,,,,,
172425,https://sofifa.com/player/172425/souleymane-bamba/20/159586,S. Bamba,34,86,Ivory Coast,Cardiff City,76,CB,Right,1,3,2,Medium/Medium,SUB,22.0,2020.0,,,51.0,28.0,44.0,56.0,76.0,79.0,,,,,,
173818,https://sofifa.com/player/173818/adrian-lopez-alvarez/20/159586,AdriÃ¡n,31,73,Spain,CA Osasuna,76,"ST, LM",Right,2,3,3,Medium/Low,LM,22.0,2020.0,,,66.0,76.0,68.0,81.0,27.0,62.0,,,,,,
176237,https://sofifa.com/player/176237/jozy-altidore/20/159586,J. Altidore,29,79,United States,Toronto FC,76,ST,Right,3,4,3,Medium/Low,ST,17.0,2022.0,ST,17.0,70.0,76.0,61.0,69.0,32.0,81.0,,,,,,
176285,https://sofifa.com/player/176285/winston-reid/20/159586,W. Reid,30,87,New Zealand,West Ham United,76,CB,Right,2,3,2,Low/High,RES,2.0,2023.0,LCB,18.0,52.0,52.0,48.0,49.0,77.0,73.0,,,,,,
176483,https://sofifa.com/player/176483/dmytro-chygrynskyi/20/159586,D. Chygrynskyi,32,85,Ukraine,AEK Athens,76,CB,Right,2,3,2,Medium/Medium,LCB,19.0,2020.0,,,50.0,39.0,59.0,45.0,76.0,75.0,,,,,,
176571,https://sofifa.com/player/176571/andre-ayew/20/159586,A. Ayew,29,72,Ghana,Swansea City,76,"RM, ST",Left,3,3,4,High/Medium,SUB,22.0,2021.0,,,73.0,72.0,72.0,78.0,56.0,75.0,,,,,,
176794,https://sofifa.com/player/176794/ola-toivonen/20/159586,O. Toivonen,32,78,Sweden,Melbourne Victory,76,"ST, CAM, CF",Right,2,4,3,Medium/Low,ST,11.0,2020.0,,,50.0,77.0,75.0,73.0,41.0,73.0,,,,,,
176894,https://sofifa.com/player/176894/jose-marcio-da-costa/20/159586,MossorÃ³,35,67,Brazil,Medipol BaÅakÅehir FK,76,CAM,Right,1,4,4,High/Medium,CAM,8.0,2020.0,,,70.0,72.0,75.0,78.0,45.0,60.0,,,,,,
176944,https://sofifa.com/player/176944/marouane-fellaini/20/159586,M. Fellaini,31,85,Belgium,Shandong Luneng TaiShan FC,76,"CM, ST",Right,3,3,3,Medium/Medium,LDM,25.0,2021.0,,,42.0,71.0,70.0,69.0,76.0,88.0,,,,,,
177019,https://sofifa.com/player/177019/fabian-lustenberger/20/159586,F. Lustenberger,31,73,Switzerland,BSC Young Boys,76,"CB, CDM",Right,2,3,2,Low/High,LCB,28.0,2022.0,,,58.0,37.0,60.0,65.0,78.0,70.0,,,,,,
177159,https://sofifa.com/player/177159/fabian-johnson/20/159586,F. Johnson,31,74,United States,Borussia MÃ¶nchengladbach,76,"LM, RB",Right,2,4,3,Medium/Medium,SUB,19.0,2020.0,,,76.0,66.0,73.0,75.0,68.0,66.0,,,,,,
177553,https://sofifa.com/player/177553/adelino-andre-vieira-de-freitas/20/159586,Vieirinha,33,70,Portugal,PAOK,76,"LB, RM",Right,2,4,4,High/Medium,SUB,20.0,2020.0,,,77.0,77.0,75.0,81.0,70.0,64.0,,,,,,
177569,https://sofifa.com/player/177569/jonathan-de-guzman/20/159586,J. De GuzmÃ¡n,31,70,Netherlands,Eintracht Frankfurt,76,"CM, CDM, CAM",Right,2,4,3,High/Medium,SUB,6.0,2020.0,,,66.0,73.0,79.0,79.0,54.0,67.0,,,,,,
177723,https://sofifa.com/player/177723/fabricio-agosto-ramirez/20/159586,Fabricio,31,80,Spain,Fulham,76,GK,Right,1,4,1,Medium/Medium,SUB,31.0,2021.0,,,,,,,,,75.0,77.0,74.0,76.0,56.0,73.0
178090,https://sofifa.com/player/178090/diego-biseswar/20/159586,D. Biseswar,31,79,Netherlands,PAOK,76,"CAM, LM",Right,1,3,3,Medium/Medium,LM,21.0,2022.0,,,73.0,70.0,76.0,79.0,33.0,60.0,,,,,,
178160,https://sofifa.com/player/178160/thomas-mangani/20/159586,T. Mangani,32,79,France,Angers SCO,76,CM,Left,2,3,3,Medium/Medium,LCM,5.0,2020.0,,,55.0,69.0,76.0,71.0,71.0,73.0,,,,,,
178255,https://sofifa.com/player/178255/ryan-donk/20/159586,R. Donk,33,80,Netherlands,Galatasaray SK,76,"CDM, CM, CB",Right,1,2,3,Medium/High,SUB,15.0,2020.0,,,60.0,64.0,68.0,70.0,74.0,85.0,,,,,,
179591,https://sofifa.com/player/179591/pablo-hernandez-dominguez/20/159586,Pablo HernÃ¡ndez,34,66,Spain,Leeds United,76,"RM, CM, LM",Right,2,3,4,Medium/Medium,RM,19.0,2020.0,,,70.0,73.0,76.0,78.0,46.0,60.0,,,,,,
180283,https://sofifa.com/player/180283/sung-yueng-ki/20/159586,Ki Sung Yueng,30,75,Korea Republic,Newcastle United,76,"CM, CDM",Right,2,4,4,Medium/High,SUB,4.0,2020.0,,,58.0,72.0,79.0,74.0,64.0,69.0,,,,,,
180706,https://sofifa.com/player/180706/craig-cathcart/20/159586,C. Cathcart,30,83,Northern Ireland,Watford,76,CB,Right,1,3,2,Medium/High,LCB,15.0,2023.0,LCB,20.0,40.0,37.0,57.0,53.0,77.0,73.0,,,,,,
181271,https://sofifa.com/player/181271/borek-dockal/20/159586,B. DoÄkal,30,74,Czech Republic,Sparta Praha,76,"CAM, CM",Right,1,5,4,Medium/Low,RES,10.0,2022.0,,,65.0,74.0,79.0,75.0,49.0,59.0,,,,,,
181318,https://sofifa.com/player/181318/albin-ekdal/20/159586,A. Ekdal,29,82,Sweden,Sampdoria,76,"CM, CDM",Right,2,3,3,Medium/Medium,CM,6.0,2021.0,RCM,8.0,49.0,65.0,75.0,73.0,71.0,73.0,,,,,,
182184,https://sofifa.com/player/182184/dale-stephens/20/159586,D. Stephens,30,78,England,Brighton & Hove Albion,76,"CM, CDM",Right,1,3,3,Medium/High,RCM,6.0,2021.0,,,57.0,64.0,74.0,69.0,71.0,78.0,,,,,,
182629,https://sofifa.com/player/182629/antonio-alberto-bastos-pimparel/20/159586,Beto,37,81,Portugal,GÃ¶ztepe SK,76,GK,Right,2,3,1,Medium/Medium,GK,13.0,2020.0,SUB,22.0,,,,,,,79.0,69.0,79.0,75.0,40.0,75.0
182879,https://sofifa.com/player/182879/balazs-dzsudzsak/20/159586,B. DzsudzsÃ¡k,32,72,Hungary,Hungary,76,"LM, RM",Left,3,4,4,Medium/Medium,,,,RM,7.0,75.0,77.0,78.0,76.0,32.0,62.0,,,,,,
182896,https://sofifa.com/player/182896/roberto-rosales/20/159586,R. Rosales,30,70,Venezuela,CD LeganÃ©s,76,"RB, RWB, RM",Right,2,3,3,High/Medium,RWB,16.0,2021.0,RB,16.0,71.0,64.0,70.0,74.0,75.0,67.0,,,,,,
183130,https://sofifa.com/player/183130/marc-albrighton/20/159586,M. Albrighton,29,74,England,Leicester City,76,"RM, LM",Right,2,3,3,High/High,SUB,11.0,2022.0,,,70.0,68.0,75.0,77.0,59.0,69.0,,,,,,
183569,https://sofifa.com/player/183569/eric-maxim-choupo-moting/20/159586,E. Choupo-Moting,30,91,Cameroon,Paris Saint-Germain,76,"ST, LW",Right,2,4,4,Medium/Medium,SUB,17.0,2020.0,CAM,13.0,76.0,71.0,68.0,77.0,37.0,71.0,,,,,,
183714,https://sofifa.com/player/183714/simon-terodde/20/159586,S. Terodde,31,85,Germany,1. FC KÃ¶ln,76,ST,Right,2,4,3,Medium/Medium,SUB,9.0,2021.0,,,56.0,78.0,55.0,66.0,38.0,77.0,,,,,,
183895,https://sofifa.com/player/183895/maxi-moralez/20/159586,M. Moralez,32,56,Argentina,New York City FC,76,"CAM, CM",Right,2,4,4,High/High,LCM,10.0,2022.0,,,73.0,71.0,74.0,77.0,52.0,50.0,,,,,,
183966,https://sofifa.com/player/183966/facundo-roncaglia/20/159586,F. Roncaglia,32,76,Argentina,CA Osasuna,76,"CB, RB",Right,2,3,2,Medium/High,LCB,12.0,2020.0,,,61.0,53.0,68.0,64.0,77.0,71.0,,,,,,
184477,https://sofifa.com/player/184477/kyriakos-papadopoulos/20/159586,K. Papadopoulos,27,87,Greece,Hamburger SV,76,CB,Right,2,3,2,Low/High,SUB,9.0,2020.0,,,52.0,40.0,47.0,44.0,76.0,78.0,,,,,,
184501,https://sofifa.com/player/184501/michael-lang/20/159586,M. Lang,28,79,Switzerland,Borussia MÃ¶nchengladbach,76,"RB, RM",Right,1,4,3,High/Medium,SUB,3.0,2022.0,SUB,6.0,68.0,69.0,68.0,66.0,76.0,78.0,,,,,,
184626,https://sofifa.com/player/184626/nicolas-sanchez/20/159586,N. SÃ¡nchez,33,82,Argentina,Monterrey,76,CB,Right,1,3,2,Medium/High,LCB,4.0,2019.0,,,46.0,46.0,59.0,59.0,74.0,82.0,,,,,,
184789,https://sofifa.com/player/184789/adam-szalai/20/159586,A. Szalai,31,90,Hungary,TSG 1899 Hoffenheim,76,ST,Right,2,3,3,Medium/Medium,RES,28.0,2020.0,ST,9.0,40.0,76.0,61.0,70.0,40.0,77.0,,,,,,
185373,https://sofifa.com/player/185373/ivelin-popov/20/159586,I. Popov,31,71,Bulgaria,Bulgaria,76,"CAM, ST",Right,2,4,4,High/Low,,,,LCM,10.0,76.0,74.0,74.0,75.0,48.0,70.0,,,,,,
186119,https://sofifa.com/player/186119/miroslav-stoch/20/159586,M. Stoch,29,60,Slovakia,PAOK,76,"LM, RM, CAM",Right,2,5,3,High/Medium,SUB,99.0,2022.0,,,84.0,77.0,73.0,80.0,37.0,55.0,,,,,,
186190,https://sofifa.com/player/186190/patrick-van-aanholt/20/159586,P. van Aanholt,28,67,Netherlands,Crystal Palace,76,LB,Left,1,4,3,High/Low,LB,3.0,2021.0,SUB,14.0,87.0,68.0,70.0,76.0,72.0,71.0,,,,,,
186200,https://sofifa.com/player/186200/fabio-borini/20/159586,F. Borini,28,74,Italy,Milan,76,"LW, RM",Right,2,3,3,High/Medium,SUB,11.0,2021.0,,,74.0,74.0,72.0,78.0,45.0,69.0,,,,,,
186302,https://sofifa.com/player/186302/elias-hernandez/20/159586,E. HernÃ¡ndez,31,65,Mexico,Cruz Azul,76,RM,Right,1,3,4,Medium/Low,LM,11.0,2019.0,,,75.0,72.0,75.0,78.0,47.0,60.0,,,,,,
186330,https://sofifa.com/player/186330/theodor-gebre-selassie/20/159586,T. Gebre Selassie,32,71,Czech Republic,SV Werder Bremen,76,"RB, RM",Right,2,2,3,Medium/Medium,RB,23.0,2020.0,,,73.0,51.0,70.0,75.0,75.0,72.0,,,,,,
186589,https://sofifa.com/player/186589/ivan-radovanovic/20/159586,I. RadovanoviÄ,30,80,Serbia,Genoa,76,"CDM, CM",Right,2,3,2,Low/High,SUB,21.0,2021.0,,,55.0,59.0,72.0,68.0,73.0,77.0,,,,,,
186684,https://sofifa.com/player/186684/francisco-jose-olivas-alba/20/159586,Kiko Olivas,30,76,Spain,Real Valladolid CF,76,CB,Right,1,3,2,Medium/Medium,RCB,4.0,2022.0,,,52.0,52.0,59.0,59.0,76.0,78.0,,,,,,
186801,https://sofifa.com/player/186801/cheikhou-kouyate/20/159586,C. KouyatÃ©,29,83,Senegal,Crystal Palace,76,"CDM, CM",Right,2,3,3,High/Medium,SUB,8.0,2022.0,,,69.0,65.0,61.0,69.0,76.0,85.0,,,,,,
187702,https://sofifa.com/player/187702/omar-el-kaddouri/20/159586,O. El Kaddouri,28,82,Morocco,PAOK,76,"CAM, CM",Right,1,4,3,High/Medium,RDM,7.0,2021.0,,,74.0,71.0,76.0,76.0,57.0,71.0,,,,,,
188103,https://sofifa.com/player/188103/ruben-rochina-naixes/20/159586,Rochina,28,76,Spain,Levante UD,76,"CM, CAM, RM",Left,1,2,4,Medium/Medium,SUB,16.0,2021.0,,,69.0,76.0,77.0,81.0,54.0,69.0,,,,,,
188268,https://sofifa.com/player/188268/lautaro-acosta/20/159586,L. Acosta,31,67,Argentina,Club AtlÃ©tico LanÃºs,76,"LW, ST, RW",Right,1,4,4,High/High,LW,7.0,2022.0,,,92.0,70.0,67.0,79.0,45.0,63.0,,,,,,
188313,https://sofifa.com/player/188313/diogo-filipe-guerreiro-viana/20/159586,Diogo Viana,29,69,Portugal,SC Braga,76,"RB, RW",Right,1,3,4,High/Medium,RB,11.0,2021.0,,,84.0,65.0,73.0,78.0,71.0,65.0,,,,,,
188414,https://sofifa.com/player/188414/carlos-villanueva/20/159586,C. Villanueva,33,73,Chile,Al Ittihad,76,CAM,Left,1,3,5,Medium/Low,LF,10.0,2020.0,,,61.0,71.0,76.0,79.0,50.0,50.0,,,,,,
188802,https://sofifa.com/player/188802/marcel-schmelzer/20/159586,M. Schmelzer,31,74,Germany,Borussia Dortmund,76,LB,Left,2,2,2,High/High,SUB,29.0,2021.0,,,74.0,48.0,67.0,66.0,76.0,76.0,,,,,,
188840,https://sofifa.com/player/188840/hugo-miguel-almeida-costa-lopes/20/159586,Miguel Lopes,32,83,Portugal,Kayserispor,76,"RB, CB",Right,2,4,3,High/Medium,RB,13.0,2021.0,,,77.0,50.0,68.0,71.0,74.0,78.0,,,,,,
189296,https://sofifa.com/player/189296/etrit-berisha/20/159586,E. Berisha,30,92,Albania,SPAL,76,GK,Left,2,2,1,Medium/Medium,GK,99.0,2020.0,,,,,,,,,76.0,76.0,67.0,78.0,28.0,75.0
189574,https://sofifa.com/player/189574/ander-iturraspe-derteano/20/159586,Iturraspe,30,78,Spain,RCD Espanyol,76,"CM, CDM",Right,2,3,3,Medium/Medium,SUB,8.0,2020.0,,,44.0,63.0,72.0,67.0,76.0,69.0,,,,,,
189615,https://sofifa.com/player/189615/aaron-cresswell/20/159586,A. Cresswell,29,66,England,West Ham United,76,LB,Left,2,3,3,High/Medium,LB,3.0,2021.0,,,71.0,59.0,73.0,75.0,74.0,67.0,,,,,,
189725,https://sofifa.com/player/189725/tom-cleverley/20/159586,T. Cleverley,29,67,England,Watford,76,"CM, CAM, CDM",Right,2,3,3,High/Medium,SUB,8.0,2022.0,,,64.0,69.0,75.0,73.0,61.0,62.0,,,,,,
189860,https://sofifa.com/player/189860/francisco-femenia-far/20/159586,Kiko FemenÃ­a,28,61,Spain,Watford,76,"RB, RWB",Right,1,3,3,High/Medium,RB,21.0,2021.0,,,75.0,58.0,71.0,79.0,73.0,68.0,,,,,,
190059,https://sofifa.com/player/190059/steven-zuber/20/159586,S. Zuber,27,79,Switzerland,TSG 1899 Hoffenheim,76,"CM, LWB, LM",Right,1,4,3,High/Medium,LWB,17.0,2020.0,SUB,14.0,78.0,74.0,73.0,77.0,71.0,75.0,,,,,,
190156,https://sofifa.com/player/190156/ruben-salvador-perez-del-marmol/20/159586,RubÃ©n PÃ©rez,30,73,Spain,CD LeganÃ©s,76,"CDM, CM",Right,1,3,2,Medium/Medium,CM,21.0,2022.0,,,40.0,56.0,69.0,65.0,73.0,74.0,,,,,,
190520,https://sofifa.com/player/190520/tony-jantschke/20/159586,T. Jantschke,29,76,Germany,Borussia MÃ¶nchengladbach,76,"CB, RB",Right,2,3,2,Medium/Medium,SUB,24.0,2021.0,,,58.0,41.0,64.0,65.0,77.0,74.0,,,,,,
190577,https://sofifa.com/player/190577/sebastian-blanco/20/159586,S. Blanco,31,68,Argentina,Portland Timbers,76,"LM, RM, CAM",Right,1,5,3,High/Medium,LM,10.0,2019.0,,,76.0,74.0,73.0,78.0,33.0,70.0,,,,,,
190607,https://sofifa.com/player/190607/darwin-quintero/20/159586,D. Quintero,31,66,Colombia,Minnesota United FC,76,"CF, CAM, ST",Right,1,3,4,High/Medium,CAM,25.0,2022.0,,,86.0,73.0,70.0,81.0,28.0,65.0,,,,,,
190653,https://sofifa.com/player/190653/isaac-brizuela/20/159586,I. Brizuela,28,66,Mexico,Guadalajara,76,"RM, LW",Right,1,4,4,High/Medium,RWB,11.0,2022.0,,,89.0,67.0,69.0,80.0,45.0,71.0,,,,,,
190868,https://sofifa.com/player/190868/kevin-theophile-catherine/20/159586,K. ThÃ©ophile-Catherine,29,86,France,Dinamo Zagreb,76,"CB, RB",Right,2,3,3,Low/High,RCB,28.0,2020.0,,,69.0,50.0,68.0,64.0,74.0,78.0,,,,,,
190885,https://sofifa.com/player/190885/adam-smith/20/159586,A. Smith,28,78,England,Bournemouth,76,"RB, LB",Right,1,3,3,High/Medium,RB,15.0,2021.0,,,71.0,60.0,71.0,74.0,75.0,69.0,,,,,,
191565,https://sofifa.com/player/191565/yuya-osako/20/159586,Y. Åsako,29,71,Japan,SV Werder Bremen,76,"CF, ST, CAM",Right,1,4,3,Medium/Medium,CF,8.0,2022.0,,,75.0,72.0,65.0,78.0,44.0,67.0,,,,,,
192358,https://sofifa.com/player/192358/sergio-padt/20/159586,S. Padt,29,85,Netherlands,FC Groningen,76,GK,Right,1,3,1,Medium/Medium,GK,1.0,2021.0,,,,,,,,,76.0,74.0,68.0,77.0,38.0,75.0
192427,https://sofifa.com/player/192427/uilson-de-souza-paula-junior/20/159586,JÃºnior CaiÃ§ara,30,70,Brazil,Medipol BaÅakÅehir FK,76,"RB, RM",Right,2,4,3,High/Medium,RB,80.0,2021.0,,,80.0,56.0,74.0,76.0,72.0,65.0,,,,,,
192612,https://sofifa.com/player/192612/mato-jajalo/20/159586,M. Jajalo,31,81,Bosnia Herzegovina,Udinese,76,"CM, CDM",Right,1,3,3,Medium/Medium,SUB,7.0,2022.0,,,66.0,66.0,74.0,78.0,73.0,79.0,,,,,,
192722,https://sofifa.com/player/192722/romain-hamouma/20/159586,R. Hamouma,32,76,France,AS Saint-Ãtienne,76,"RM, CF, RW",Right,2,4,3,High/Medium,RM,21.0,2021.0,,,67.0,73.0,76.0,78.0,42.0,63.0,,,,,,
193130,https://sofifa.com/player/193130/andre-schurrle/20/159586,A. SchÃ¼rrle,28,71,Germany,Spartak Moscow,76,"LW, RW, LM",Right,3,4,3,Medium/Medium,ST,20.0,2021.0,,,75.0,78.0,72.0,78.0,43.0,68.0,,,,,,
193440,https://sofifa.com/player/193440/nick-viergever/20/159586,N. Viergever,29,77,Netherlands,PSV,76,"CB, LB",Left,1,2,2,Medium/High,LCB,4.0,2022.0,,,70.0,55.0,65.0,67.0,75.0,77.0,,,,,,
193844,https://sofifa.com/player/193844/francisco-portillo-soler/20/159586,Portillo,29,60,Spain,Getafe CF,76,"RM, LM",Right,1,3,3,Medium/Medium,RM,8.0,2021.0,,,61.0,72.0,77.0,77.0,55.0,63.0,,,,,,
193887,https://sofifa.com/player/193887/hernan-perez/20/159586,H. PÃ©rez,30,71,Paraguay,Paraguay,76,"RM, LM",Right,1,4,4,High/Medium,,,,RM,17.0,73.0,74.0,73.0,76.0,39.0,72.0,,,,,,
194138,https://sofifa.com/player/194138/andre-gray/20/159586,A. Gray,28,78,England,Watford,76,ST,Right,1,3,3,High/Medium,SUB,18.0,2022.0,,,86.0,75.0,62.0,73.0,30.0,72.0,,,,,,
194644,https://sofifa.com/player/194644/martin-montoya-torralbo/20/159586,Montoya,28,73,Spain,Brighton & Hove Albion,76,"RB, RWB",Right,2,4,3,High/Medium,RWB,22.0,2022.0,,,77.0,61.0,71.0,72.0,73.0,69.0,,,,,,
194911,https://sofifa.com/player/194911/adrian-san-miguel-castillo/20/159586,AdriÃ¡n,32,80,Spain,Liverpool,76,GK,Right,2,2,1,Medium/Medium,SUB,13.0,2021.0,,,,,,,,,79.0,72.0,68.0,80.0,45.0,72.0
194958,https://sofifa.com/player/194958/aaron-mooy/20/159586,A. Mooy,28,72,Australia,Brighton & Hove Albion,76,"CM, CDM",Right,1,3,3,Medium/Medium,SUB,18.0,2020.0,LCM,13.0,59.0,69.0,77.0,73.0,69.0,74.0,,,,,,
196143,https://sofifa.com/player/196143/dorlan-pabon/20/159586,D. PabÃ³n,31,74,Colombia,Monterrey,76,"RW, RM",Right,2,4,3,High/High,RW,8.0,2020.0,,,85.0,77.0,73.0,76.0,38.0,82.0,,,,,,
